Created as New Dataset;
827,00;0,0050
828,00;0,0053
829,00;0,0050
830,00;0,0050
831,00;0,0050
832,00;0,0047
833,00;0,0050
834,00;0,0050
835,00;0,0053
836,00;0,0050
837,00;0,0050
838,00;0,0050
839,00;0,0050
840,00;0,0050
841,00;0,0050
842,00;0,0047
843,00;0,0047
844,00;0,0050
845,00;0,0050
846,00;0,0047
847,00;0,0050
848,00;0,0053
849,00;0,0053
850,00;0,0050
851,00;0,0050
852,00;0,0050
853,00;0,0050
854,00;0,0050
855,00;0,0050
856,00;0,0053
857,00;0,0053
858,00;0,0050
859,00;0,0053
860,00;0,0053
861,00;0,0050
862,00;0,0050
863,00;0,0050
864,00;0,0047
865,00;0,0047
866,00;0,0050
867,00;0,0050
868,00;0,0050
869,00;0,0053
870,00;0,0053
871,00;0,0050
872,00;0,0050
873,00;0,0050
874,00;0,0053
875,00;0,0053
876,00;0,0053
877,00;0,0053
878,00;0,0053
879,00;0,0053
880,00;0,0053
881,00;0,0053
882,00;0,0053
883,00;0,0050
884,00;0,0050
885,00;0,0053
886,00;0,0053
887,00;0,0050
888,00;0,0050
889,00;0,0050
890,00;0,0050
891,00;0,0050
892,00;0,0053
893,00;0,0050
894,00;0,0053
895,00;0,0050
896,00;0,0050
897,00;0,0053
898,00;0,0050
899,00;0,0053
900,00;0,0053
901,00;0,0053
902,00;0,0056
903,00;0,0053
904,00;0,0053
905,00;0,0053
906,00;0,0056
907,00;0,0056
908,00;0,0056
909,00;0,0053
910,00;0,0053
911,00;0,0053
912,00;0,0053
913,00;0,0056
914,00;0,0056
915,00;0,0053
916,00;0,0053
917,00;0,0053
918,00;0,0053
919,00;0,0056
920,00;0,0053
921,00;0,0053
922,00;0,0053
923,00;0,0050
924,00;0,0050
925,00;0,0053
926,00;0,0053
927,00;0,0053
928,00;0,0053
929,00;0,0053
930,00;0,0053
931,00;0,0053
932,00;0,0053
933,00;0,0053
934,00;0,0053
935,00;0,0053
936,00;0,0053
937,00;0,0053
938,00;0,0056
939,00;0,0056
940,00;0,0053
941,00;0,0056
942,00;0,0056
943,00;0,0053
944,00;0,0053
945,00;0,0053
946,00;0,0050
947,00;0,0053
948,00;0,0053
949,00;0,0053
950,00;0,0056
951,00;0,0053
952,00;0,0056
953,00;0,0053
954,00;0,0053
955,00;0,0056
956,00;0,0056
957,00;0,0059
958,00;0,0053
959,00;0,0053
960,00;0,0053
961,00;0,0053
962,00;0,0053
963,00;0,0053
964,00;0,0053
965,00;0,0056
966,00;0,0053
967,00;0,0056
968,00;0,0056
969,00;0,0053
970,00;0,0053
971,00;0,0053
972,00;0,0053
973,00;0,0053
974,00;0,0050
975,00;0,0053
976,00;0,0053
977,00;0,0056
978,00;0,0056
979,00;0,0053
980,00;0,0053
981,00;0,0053
982,00;0,0053
983,00;0,0053
984,00;0,0053
985,00;0,0050
986,00;0,0050
987,00;0,0053
988,00;0,0050
989,00;0,0050
990,00;0,0053
991,00;0,0053
992,00;0,0053
993,00;0,0053
994,00;0,0053
995,00;0,0053
996,00;0,0056
997,00;0,0053
998,00;0,0053
999,00;0,0056
1000,00;0,0053
1001,00;0,0053
1002,00;0,0053
1003,00;0,0053
1004,00;0,0053
1005,00;0,0053
1006,00;0,0056
1007,00;0,0053
1008,00;0,0053
1009,00;0,0053
1010,00;0,0053
1011,00;0,0056
1012,00;0,0053
1013,00;0,0053
1014,00;0,0056
1015,00;0,0053
1016,00;0,0053
1017,00;0,0053
1018,00;0,0053
1019,00;0,0053
1020,00;0,0053
1021,00;0,0050
1022,00;0,0050
1023,00;0,0053
1024,00;0,0053
1025,00;0,0053
1026,00;0,0053
1027,00;0,0053
1028,00;0,0053
1029,00;0,0053
1030,00;0,0053
1031,00;0,0056
1032,00;0,0056
1033,00;0,0053
1034,00;0,0053
1035,00;0,0053
1036,00;0,0053
1037,00;0,0053
1038,00;0,0053
1039,00;0,0053
1040,00;0,0053
1041,00;0,0053
1042,00;0,0053
1043,00;0,0053
1044,00;0,0053
1045,00;0,0053
1046,00;0,0053
1047,00;0,0053
1048,00;0,0053
1049,00;0,0056
1050,00;0,0056
1051,00;0,0056
1052,00;0,0059
1053,00;0,0056
1054,00;0,0056
1055,00;0,0056
1056,00;0,0056
1057,00;0,0056
1058,00;0,0056
1059,00;0,0056
1060,00;0,0059
1061,00;0,0069
1062,00;0,0117
1063,00;0,0722
1064,00;0,2399
1065,00;0,3863
1066,00;0,4604
1067,00;0,4853
1068,00;0,4759
1069,00;0,4621
1070,00;0,4497
1071,00;0,4462
1072,00;0,4402
1073,00;0,4368
1074,00;0,4359
1075,00;0,4368
1076,00;0,4393
1077,00;0,4419
1078,00;0,4454
1079,00;0,4497
1080,00;0,4541
1081,00;0,4568
1082,00;0,4595
1083,00;0,4604
1084,00;0,4621
1085,00;0,4649
1086,00;0,4658
1087,00;0,4667
1088,00;0,4676
1089,00;0,4694
1090,00;0,4703
1091,00;0,4703
1092,00;0,4722
1093,00;0,4731
1094,00;0,4731
1095,00;0,4731
1096,00;0,4740
1097,00;0,4759
1098,00;0,4768
1099,00;0,4777
1100,00;0,4806
1101,00;0,4834
1102,00;0,4862
1103,00;0,4939
1104,00;0,5077
1105,00;0,5410
1106,00;0,6036
1107,00;0,6754
1108,00;0,7220
1109,00;0,7438
1110,00;0,7543
1111,00;0,7578
1112,00;0,7543
1113,00;0,7490
1114,00;0,7404
1115,00;0,7302
1116,00;0,7187
1117,00;0,7090
1118,00;0,6996
1119,00;0,6904
1120,00;0,6843
1121,00;0,6828
1122,00;0,6828
1123,00;0,6843
1124,00;0,6888
1125,00;0,6980
1126,00;0,7059
1127,00;0,7138
1128,00;0,7236
1129,00;0,7336
1130,00;0,7404
1131,00;0,7473
1132,00;0,7525
1133,00;0,7578
1134,00;0,7614
1135,00;0,7650
1136,00;0,7632
1137,00;0,7614
1138,00;0,7525
1139,00;0,7336
1140,00;0,7138
1141,00;0,6873
1142,00;0,6666
1143,00;0,6469
1144,00;0,6254
1145,00;0,6074
1146,00;0,5950
1147,00;0,5877
1148,00;0,5901
1149,00;0,5620
1150,00;0,5453
1151,00;0,5335
1152,00;0,5209
1153,00;0,5087
1154,00;0,4959
1155,00;0,4834
1156,00;0,4703
1157,00;0,4351
1158,00;0,3795
1159,00;0,3191
1160,00;0,2819
1161,00;0,2498
1162,00;0,2240
1163,00;0,1924
1164,00;0,1638
1165,00;0,1357
1166,00;0,1138
1167,00;0,0952
1168,00;0,0804
1169,00;0,0682
1170,00;0,0585
1171,00;0,0500
1172,00;0,0421
1173,00;0,0366
1174,00;0,0319
1175,00;0,0279
1176,00;0,0246
1177,00;0,0223
1178,00;0,0200
1179,00;0,0178
1180,00;0,0155
1181,00;0,0142
1182,00;0,0126
1183,00;0,0117
1184,00;0,0104
1185,00;0,0094
1186,00;0,0085
1187,00;0,0078
1188,00;0,0072
1189,00;0,0069
1190,00;0,0063
1191,00;0,0059
1192,00;0,0053
1193,00;0,0050
1194,00;0,0050
1195,00;0,0047
1196,00;0,0047
1197,00;0,0047
1198,00;0,0044
1199,00;0,0041
1200,00;0,0041
1201,00;0,0044
1202,00;0,0044
1203,00;0,0044
1204,00;0,0041
1205,00;0,0041
1206,00;0,0041
1207,00;0,0041
1208,00;0,0037
1209,00;0,0041
1210,00;0,0041
1211,00;0,0044
1212,00;0,0041
1213,00;0,0037
1214,00;0,0037
1215,00;0,0034
1216,00;0,0031
1217,00;0,0031
1218,00;0,0034
1219,00;0,0031
1220,00;0,0034
1221,00;0,0034
1222,00;0,0031
1223,00;0,0028
1224,00;0,0031
1225,00;0,0031
1226,00;0,0031
1227,00;0,0034
1228,00;0,0031
1229,00;0,0031
1230,00;0,0028
1231,00;0,0034
1232,00;0,0031
1233,00;0,0028
1234,00;0,0031
1235,00;0,0031
1236,00;0,0031
1237,00;0,0031
1238,00;0,0031
1239,00;0,0031
1240,00;0,0031
1241,00;0,0034
1242,00;0,0034
1243,00;0,0034
1244,00;0,0037
1245,00;0,0034
1246,00;0,0031
1247,00;0,0031
1248,00;0,0031
1249,00;0,0037
1250,00;0,0034
1251,00;0,0034
1252,00;0,0034
1253,00;0,0031
1254,00;0,0034
1255,00;0,0031
1256,00;0,0031
1257,00;0,0034
1258,00;0,0034
1259,00;0,0034
1260,00;0,0034
1261,00;0,0034
1262,00;0,0031
1263,00;0,0034
1264,00;0,0034
1265,00;0,0031
1266,00;0,0034
1267,00;0,0034
1268,00;0,0034
1269,00;0,0034
1270,00;0,0034
1271,00;0,0034
1272,00;0,0034
1273,00;0,0034
1274,00;0,0034
1275,00;0,0034
1276,00;0,0034
1277,00;0,0034
1278,00;0,0034
1279,00;0,0037
1280,00;0,0037
1281,00;0,0037
1282,00;0,0037
1283,00;0,0034
1284,00;0,0037
1285,00;0,0034
1286,00;0,0034
1287,00;0,0034
1288,00;0,0034
1289,00;0,0031
1290,00;0,0034
1291,00;0,0034
1292,00;0,0034
1293,00;0,0034
1294,00;0,0034
1295,00;0,0034
1296,00;0,0031
1297,00;0,0031
1298,00;0,0034
1299,00;0,0034
1300,00;0,0034
1301,00;0,0034
1302,00;0,0034
1303,00;0,0034
1304,00;0,0034
1305,00;0,0037
1306,00;0,0034
1307,00;0,0034
1308,00;0,0034
1309,00;0,0034
1310,00;0,0034
1311,00;0,0037
1312,00;0,0031
1313,00;0,0034
1314,00;0,0034
1315,00;0,0037
1316,00;0,0034
1317,00;0,0034
1318,00;0,0034
1319,00;0,0034
1320,00;0,0031
1321,00;0,0034
1322,00;0,0031
1323,00;0,0034
1324,00;0,0031
1325,00;0,0028
1326,00;0,0028
1327,00;0,0028
1328,00;0,0028
1329,00;0,0028
1330,00;0,0028
1331,00;0,0031
1332,00;0,0028
1333,00;0,0028
1334,00;0,0031
1335,00;0,0031
1336,00;0,0028
1337,00;0,0031
1338,00;0,0031
1339,00;0,0031
1340,00;0,0028
1341,00;0,0031
1342,00;0,0031
1343,00;0,0031
1344,00;0,0028
1345,00;0,0028
1346,00;0,0028
1347,00;0,0028
1348,00;0,0028
1349,00;0,0028
1350,00;0,0028
1351,00;0,0028
1352,00;0,0028
1353,00;0,0031
1354,00;0,0031
1355,00;0,0028
1356,00;0,0028
1357,00;0,0025
1358,00;0,0025
1359,00;0,0025
1360,00;0,0022
1361,00;0,0022
1362,00;0,0025
1363,00;0,0028
1364,00;0,0028
1365,00;0,0028
1366,00;0,0028
1367,00;0,0028
1368,00;0,0031
1369,00;0,0031
1370,00;0,0028
1371,00;0,0031
1372,00;0,0028
1373,00;0,0028
1374,00;0,0028
1375,00;0,0028
1376,00;0,0028
1377,00;0,0028
1378,00;0,0028
1379,00;0,0028
1380,00;0,0028
1381,00;0,0028
1382,00;0,0025
1383,00;0,0028
1384,00;0,0031
1385,00;0,0028
1386,00;0,0028
1387,00;0,0031
1388,00;0,0031
1389,00;0,0028
1390,00;0,0028
1391,00;0,0028
1392,00;0,0025
1393,00;0,0025
1394,00;0,0028
1395,00;0,0031
1396,00;0,0031
1397,00;0,0031
1398,00;0,0028
1399,00;0,0028
1400,00;0,0028
1401,00;0,0028
1402,00;0,0028
1403,00;0,0028
1404,00;0,0028
1405,00;0,0028
1406,00;0,0031
1407,00;0,0028
1408,00;0,0028
1409,00;0,0028
1410,00;0,0028
1411,00;0,0028
1412,00;0,0028
1413,00;0,0028
1414,00;0,0028
1415,00;0,0031
1416,00;0,0028
1417,00;0,0028
1418,00;0,0028
1419,00;0,0028
1420,00;0,0028
1421,00;0,0031
1422,00;0,0028
1423,00;0,0028
1424,00;0,0028
1425,00;0,0031
1426,00;0,0028
1427,00;0,0031
1428,00;0,0028
1429,00;0,0028
1430,00;0,0028
1431,00;0,0028
1432,00;0,0028
1433,00;0,0028
1434,00;0,0028
1435,00;0,0028
1436,00;0,0025
1437,00;0,0025
1438,00;0,0025
1439,00;0,0025
1440,00;0,0028
1441,00;0,0028
1442,00;0,0028
1443,00;0,0028
1444,00;0,0025
1445,00;0,0025
1446,00;0,0025
1447,00;0,0025
1448,00;0,0028
1449,00;0,0028
1450,00;0,0028
1451,00;0,0028
1452,00;0,0028
1453,00;0,0028
1454,00;0,0028
1455,00;0,0028
1456,00;0,0028
1457,00;0,0028
1458,00;0,0025
1459,00;0,0028
1460,00;0,0025
1461,00;0,0025
1462,00;0,0025
1463,00;0,0025
1464,00;0,0025
1465,00;0,0025
1466,00;0,0028
1467,00;0,0028
1468,00;0,0028
1469,00;0,0028
1470,00;0,0028
1471,00;0,0028
1472,00;0,0028
1473,00;0,0028
1474,00;0,0028
1475,00;0,0034
1476,00;0,0037
1477,00;0,0044
1478,00;0,0075
1479,00;0,0339
1480,00;0,1711
1481,00;0,2748
1482,00;0,3570
1483,00;0,4853
1484,00;0,4815
1485,00;0,4910
1486,00;0,4824
1487,00;0,4750
1488,00;0,4676
1489,00;0,4568
1490,00;0,4393
1491,00;0,4317
1492,00;0,4317
1493,00;0,4368
1494,00;0,4410
1495,00;0,4445
1496,00;0,4480
1497,00;0,4515
1498,00;0,4532
1499,00;0,4568
1500,00;0,4577
1501,00;0,4595
1502,00;0,4612
1503,00;0,4649
1504,00;0,4658
1505,00;0,4667
1506,00;0,4667
1507,00;0,4676
1508,00;0,4685
1509,00;0,4694
1510,00;0,4703
1511,00;0,4713
1512,00;0,4722
1513,00;0,4731
1514,00;0,4731
1515,00;0,4740
1516,00;0,4759
1517,00;0,4777
1518,00;0,4796
1519,00;0,4843
1520,00;0,4930
1521,00;0,5097
1522,00;0,5486
1523,00;0,6150
1524,00;0,6798
1525,00;0,7203
1526,00;0,7404
1527,00;0,7490
1528,00;0,7525
1529,00;0,7490
1530,00;0,7438
1531,00;0,7353
1532,00;0,7252
1533,00;0,7122
1534,00;0,7027
1535,00;0,6934
1536,00;0,6843
1537,00;0,6783
1538,00;0,6754
1539,00;0,6739
1540,00;0,6768
1541,00;0,6828
1542,00;0,6888
1543,00;0,6980
1544,00;0,7074
1545,00;0,7154
1546,00;0,7236
1547,00;0,7336
1548,00;0,7404
1549,00;0,7473
1550,00;0,7525
1551,00;0,7578
1552,00;0,7596
1553,00;0,7614
1554,00;0,7596
1555,00;0,7507
1556,00;0,7387
1557,00;0,7236
1558,00;0,7043
1559,00;0,6858
1560,00;0,6652
1561,00;0,6455
1562,00;0,6254
1563,00;0,6137
1564,00;0,6124
1565,00;0,5889
1566,00;0,5666
1567,00;0,5442
1568,00;0,5271
1569,00;0,5087
1570,00;0,4949
1571,00;0,4806
1572,00;0,4621
1573,00;0,4368
1574,00;0,4096
1575,00;0,3678
1576,00;0,3191
1577,00;0,2927
1578,00;0,2410
1579,00;0,2052
1580,00;0,1748
1581,00;0,1413
1582,00;0,1150
1583,00;0,0929
1584,00;0,0744
1585,00;0,0606
1586,00;0,0497
1587,00;0,0428
1588,00;0,0363
1589,00;0,0316
1590,00;0,0273
1591,00;0,0240
1592,00;0,0210
1593,00;0,0184
1594,00;0,0162
1595,00;0,0145
1596,00;0,0133
1597,00;0,0120
1598,00;0,0107
1599,00;0,0097
1600,00;0,0085
1601,00;0,0075
1602,00;0,0072
1603,00;0,0066
1604,00;0,0059
1605,00;0,0056
1606,00;0,0053
1607,00;0,0050
1608,00;0,0047
1609,00;0,0044
1610,00;0,0044
1611,00;0,0044
1612,00;0,0044
1613,00;0,0037
1614,00;0,0034
1615,00;0,0034
1616,00;0,0034
1617,00;0,0034
1618,00;0,0034
1619,00;0,0034
1620,00;0,0031
1621,00;0,0034
1622,00;0,0034
1623,00;0,0031
